,index,Test Number,CAS Number,Chemical Name,Test Method,Species Scientific Name,Organism Lifestage,Organism Age Mean,Organism Age Min,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc 1 Min (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Min (Days),Observed Duration Max (Days),Observed Duration Units (Days),Test Type,Temperature Mean,Temperature Min,Temperature Max,Temperature Units,Hardness Mean,Hardness Min,Hardness Max,Hardness Units,pH Mean,pH Min,pH Max,Author,Title,Publication Year
56,1520,1273268,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,7,NR,NR,Day(s),Renewal,Fresh water,Lab,6,Total,0.135,0.115,0.159,AI mg/L,Reproduction,Progeny counts/numbers,EC50,14,NR,NR,Day(s),Not coded,20,,,C,,,,NR,7.6,,,"Muyssen,B.T.A., and C.R. Janssen",Age and Exposure Duration as a Factor Influencing Cu and Zn Toxicity Toward Daphnia magna,2007
57,1521,1267058,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,2,Total,NR,0.6,0.8,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L,7.8,,,"Muyssen,B.T.A., and C.R. Janssen",Importance of Acclimation to Environmentally Relevant Zinc Concentrations on the Sensitivity of Daphnia magna Toward Zinc,2005
58,1524,1267062,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,2,Total,NR,0.6,0.8,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L,7.8,,,"Muyssen,B.T.A., and C.R. Janssen",Importance of Acclimation to Environmentally Relevant Zinc Concentrations on the Sensitivity of Daphnia magna Toward Zinc,2005
59,1525,1267083,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.173,NR,NR,AI mg/L,Population,Intrinsic rate of increase,EC50,21,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L,7.8,,,"Muyssen,B.T.A., and C.R. Janssen",Importance of Acclimation to Environmentally Relevant Zinc Concentrations on the Sensitivity of Daphnia magna Toward Zinc,2005
60,1528,1267031,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,2,Total,NR,0.6,0.8,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L,7.8,,,"Muyssen,B.T.A., and C.R. Janssen",Importance of Acclimation to Environmentally Relevant Zinc Concentrations on the Sensitivity of Daphnia magna Toward Zinc,2005
61,1531,1245778,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6-7,Total,1.499146,1.05076506,1.64088344,AI mg/L,Mortality,Mortality,LC15,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,7.4,,,"Shaw,J.R., T.D. Dempsey, C.Y. Chen, J.W. Hamilton, and C.L. Folt","Comparative Toxicity of Cadmium, Zinc, and Mixtures of Cadmium and Zinc to Daphnids",2006
62,1452,1267092,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Renewal,Fresh water,Lab,7,Total,0.091,NR,NR,AI mg/L,Reproduction,Net Reproductive Rate,EC50,21,NR,NR,Day(s),Not coded,20,,,C,180,,,mg/L,7.8,,,"Muyssen,B.T.A., and C.R. Janssen",Importance of Acclimation to Environmentally Relevant Zinc Concentrations on the Sensitivity of Daphnia magna Toward Zinc,2005
63,1539,1118224,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,47.7,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
64,1542,1275392,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,8.4,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,250*,,,mg/L CaCO3,7.9*,,,"Weltens,R., F. Vanderplaetse, C. Vangenechten, and T. Verhulst",Automated beta Galactosidase Activity Bioassay for Adult Daphnia magna Versus Classic Immobilization Test,2000
65,1543,1273537,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Static,Fresh water,Lab,10,Total,9.6490488,8.17716,11.379881,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5*,,,mmol/L CaCO3,7*,,,"Canli,M.",Dietary and Water-Borne Zn Exposures Affect Energy Reserves and Subsequent Zn Tolerance of Daphnia magna,2005
66,1544,1273533,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Static,Fresh water,Lab,10,Total,6.8688144,5.9011838,7.9999882,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5*,,,mmol/L CaCO3,7*,,,"Canli,M.",Dietary and Water-Borne Zn Exposures Affect Energy Reserves and Subsequent Zn Tolerance of Daphnia magna,2005
67,1545,1273867,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,9,Total,0.8,0.7,0.9,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,,,,"Diamantino,T.C., E. Almeida, A.M.V.M. Soares, and L. Guilhermino",Lactate Dehydrogenase Activity as an Effect Criterion in Toxicity Tests with Daphnia magna Straus,2001
68,1547,1273534,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,4,NR,NR,Day(s),Static,Fresh water,Lab,10,Total,7.4003298,6.5144708,8.4088462,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,2.5*,,,mmol/L CaCO3,7*,,,"Canli,M.",Dietary and Water-Borne Zn Exposures Affect Energy Reserves and Subsequent Zn Tolerance of Daphnia magna,2005
69,1534,1118225,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.21,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
70,1493,1273868,7646857,Zinc chloride (ZnCl2),Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,5,Total,100.9,35.4,287.5,AI mg/L,Enzyme(s),Lactate dehydrogenase,EC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,,,,"Diamantino,T.C., E. Almeida, A.M.V.M. Soares, and L. Guilhermino",Lactate Dehydrogenase Activity as an Effect Criterion in Toxicity Tests with Daphnia magna Straus,2001
71,1081,1269355,7440666,Zinc,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,3.58,2.72,4.44,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,22,,,C,,190,200,mg/L CaCO3,,7.2,8.8,"Fisher,D.J., D.T. Burton, and R.L. Paulson",Acute Toxicity of a Complex Mixture of Synthetic Hexachloroethane (HC) Smoke Combustion Products: II. Determination of Component Toxicity,1990
72,1063,2147714,7440666,Zinc,United States Environmental Protection Agency,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,12,Total,0.696,0.331,1.758,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,20*,,,C,,80*,100*,mg/L CaCO3,,7.4*,7.8*,"Meyer,J.S., J.F. Ranville, M. Pontasch, J.W. Gorsuch, and W.J. Adams","Acute Toxicity of Binary and Ternary Mixtures of Cd, Cu, and Zn to Daphnia magna",2015
73,1078,1269356,7440666,Zinc,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7,Total,2.85,2.3,3.39,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,22,,,C,,190,200,mg/L CaCO3,,7.2,8.8,"Fisher,D.J., D.T. Burton, and R.L. Paulson",Acute Toxicity of a Complex Mixture of Synthetic Hexachloroethane (HC) Smoke Combustion Products: II. Determination of Component Toxicity,1990
74,463,1054598,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.85,0.63,1.14,AI mg/L,Mortality,Mortality,LC50,4,NR,NR,Day(s),Not coded,20.1,,,C,,,,HARD,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
75,461,1054597,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.46,1.11,1.96,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.1,,,C,,,,HARD,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
76,460,1054383,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.03,0.76,1.41,AI mg/L,Mortality,Mortality,LC50,4,NR,NR,Day(s),Not coded,20.1,,,C,,,,HARD,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
77,459,1054382,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.58,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.1,,,C,,,,HARD,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
78,458,1054633,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.37,0.99,1.89,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.1,,,C,,,,NR,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
79,457,1054381,1314621,Vanadium oxide (V2O5),Not coded,Daphnia magna,Neonate,12,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.52,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20.1,,,C,,,,HARD,8.57,,,"Kimball,G.",The Effects of Lesser Known Metals and One Organic to Fathead Minnows (Pimephales promelas) and Daphnia magna,1978
80,407,2020587,688733,Tributylstannane,European Economic Community,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.000000001,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Acute,20,,,C,,,,NR,,,,"Hernando,M.D., A.R. Fernandez-Alba, R. Tauler, and D. Barcelo",Toxicity Assays Applied to Wastewater Treatment,2005
81,619,1286726,1461229,Tributylchlorostannane,Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,6,Total,0.00095,0.0007,0.0013,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Kungolos,A., S. Hadjispyrou, P. Samaras, M. Petala, V. Tsiridis, K. Aravossis, and G.P. Sakellaropoulos",Assessment of Toxicity and Bioaccumulation of Organotin Compounds,2001
82,1745,1225383,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,4.029,3.999,4.056,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
83,1739,1209326,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Labile,0.636,0.527,0.767,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,179,,,mg/L CaCO3,8.07,,,"Barata,C., D.J. Baird, and S.J. Markich",Influence of Genetic and Environmental Factors on the Tolerance of Daphnia magna Straus to Essential and Non-Essential Metals,1998
84,1746,1209325,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Labile,0.378,0.273,0.486,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,90.7,,,mg/L CaCO3,7.73,,,"Barata,C., D.J. Baird, and S.J. Markich",Influence of Genetic and Environmental Factors on the Tolerance of Daphnia magna Straus to Essential and Non-Essential Metals,1998
85,1627,1275796,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,4,NR,NR,Instar,Static,Fresh water,Lab,5,Total,0.3992,0.2919,0.5948,AI mg/L,Feeding behavior,Food consumption,EC50,1,NR,NR,Day(s),Not coded,20.0,,,C,162,,,mg/L CaCO3,8.3,,,"Barata,C., S.J. Markich, D.J. Baird, G. Taylor, and A.M.V.M. Soares",Genetic Variability in Sublethal Tolerance to Mixtures of Cadmium and Zinc in Clones of Daphnia magna Straus,2002
86,1697,1296277,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,6,Total,1.4,NR,NR,AI mg/L,Intoxication,Immobile,LC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.3,7.8,"Heinlaan,M., A. Ivask, I. Blinova, H.C. Dubourguier, and A. Kahru","Toxicity of Nanosized and Bulk ZnO, CuO and TiO2 to Bacteria Vibrio fischeri and Crustaceans Daphnia magna and Thamnocephalus platyurus",2008
87,1694,1118232,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.62,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,246*,255*,mg/L CaCO3,,7.5,9.1,"Gale,N.L., B.G. Wixson, and M. Erten","An Evaluation of the Acute Toxicity of Lead, Zinc, and Cadmium in Missouri Ozark Groundwater",1992
88,1738,1285029,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,6,24,Hour(s),Renewal,Fresh water,Lab,8,Total,0.0218,0.0171,0.0319,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,115,,,mg/L CaCO3,8.23,,,"Bianchini,A., K.C. Bowles, C.J. Brauner, J.W. Gorsuch, J.R. Kramer, and C.M. Wood",Evaluation of the Effect of Reactive Sulfide on the Acute Toxicity of Silver (I) to Daphnia magna.  Part 2:  Toxicity Results,2002
89,1731,1298639,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,1.29,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,150,,,mg/L CaCO3,8.0*,,,"Yim,J.H., K.W. Kim, and S.D. Kim",Effect of Hardness on Acute Toxicity of Metal Mixtures Using Daphnia magna:  Prediction of Acid Mine Drainage Toxicity,2006
90,1629,1206777,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.699,0.538,0.908,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
91,1630,1206779,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,0.916,0.909,0.923,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
92,1647,1040042,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.7555,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
93,1687,1296239,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,6,Total,1.2,NR,NR,AI mg/L,Intoxication,Immobile,LC20,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.3,7.8,"Heinlaan,M., A. Ivask, I. Blinova, H.C. Dubourguier, and A. Kahru","Toxicity of Nanosized and Bulk ZnO, CuO and TiO2 to Bacteria Vibrio fischeri and Crustaceans Daphnia magna and Thamnocephalus platyurus",2008
94,1660,1206778,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,8.048,6.447,10.046,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
95,1659,1083015,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.742,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,,,,"Stuhlbacher,A., M.C. Bradley, C. Naylor, and P. Calow",Induction of Cadmium Tolerance in Two Clones of Dapnia magna Straus,1992
96,1657,1206781,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,1.263,0.938,1.701,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
97,1656,1206780,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,7.325,6.137,8.743,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
98,1655,1275798,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,4,NR,NR,Instar,Static,Fresh water,Lab,5,Total,0.4719,0.3944,0.5635,AI mg/L,Feeding behavior,Food consumption,EC50,1,NR,NR,Day(s),Not coded,20.0,,,C,162,,,mg/L CaCO3,8.3,,,"Barata,C., S.J. Markich, D.J. Baird, G. Taylor, and A.M.V.M. Soares",Genetic Variability in Sublethal Tolerance to Mixtures of Cadmium and Zinc in Clones of Daphnia magna Straus,2002
99,1646,1040041,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,1.831,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
100,1631,1040045,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.9864,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
101,1644,1040046,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.7981,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
102,1639,1040044,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.8621,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
103,1638,1206776,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Total,3.665,2.765,4.858,AI mg/L,Intoxication,Immobile,EC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,7.4,8.5,"Guilhermino,L., T.C. Diamantino, R. Ribeiro, F. Goncalves, and A.M.V.M. Soares",Suitability of Test Media Containing EDTA for the Evaluation of Acute Metal Toxicity to Daphnia magna Straus,1997
104,1637,1083016,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.7014,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,20*,,,C,,,,NR,,,,"Stuhlbacher,A., M.C. Bradley, C. Naylor, and P. Calow",Induction of Cadmium Tolerance in Two Clones of Dapnia magna Straus,1992
105,1635,1040043,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Total,0.7948,NR,NR,AI mg/L,Intoxication,Immobile,EC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,HARD,,,,"Baird,D.J., I. Barber, M. Bradley, A.M.V.M. Soares, and P. Calow",A Comparative Study of Genotype Sensitivity to Acute Toxic Stress Using Clones of Daphnia magna Straus,1991
106,1634,1275800,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,4,NR,NR,Instar,Static,Fresh water,Lab,5,Total,0.5206,0.4561,0.549,AI mg/L,Feeding behavior,Food consumption,EC50,1,NR,NR,Day(s),Not coded,20.0,,,C,162,,,mg/L CaCO3,8.3,,,"Barata,C., S.J. Markich, D.J. Baird, G. Taylor, and A.M.V.M. Soares",Genetic Variability in Sublethal Tolerance to Mixtures of Cadmium and Zinc in Clones of Daphnia magna Straus,2002
107,1699,1273293,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,7-19,Dissolved,0.62,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,,,,NR,,,,NR,,7.5,9.1,"Erten-Unal,M., B.G. Wixson, N. Gale, and J.L. Pitt","Evaluation of Toxicity, Bioavailability and Speciation of Lead, Zinc and Cadmium in Mine/Mill Wastewaters",1998
108,1729,1209322,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Labile,0.239,0.186,0.269,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,46.1,,,mg/L CaCO3,7.2,,,"Barata,C., D.J. Baird, and S.J. Markich",Influence of Genetic and Environmental Factors on the Tolerance of Daphnia magna Straus to Essential and Non-Essential Metals,1998
109,1701,1225382,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Not reported,Fresh water,Lab,NR,Total,35.403,28.36,44.192,AI mg/L,Mortality,Mortality,LC50,1,NR,NR,Day(s),Not coded,20,,,C,,,,NR,,,,"Guilhermino,L., T. Diamantino, M.C. Silva, and A.M.V.M. Soares",Acute Toxicity Test with Daphnia magna:  An Alternative to Mammals in the Prescreening of Chemical Toxicity?,2000
110,1724,1297883,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,24,NR,NR,Hour(s),Static,Fresh water,Lab,NR,Dissolved,0.3,NR,NR,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,25,,,C,44,,,mg/L CaCO3,7.8,,,"Yim,J.H., K.W. Kim, and S.D. Kim",Effect of Hardness on Acute Toxicity of Metal Mixtures Using Daphnia magna:  Prediction of Acid Mine Drainage Toxicity,2006
111,1706,1209323,7733020,"Sulfuric acid, Zinc salt (1:1)",Not coded,Daphnia magna,Neonate,NR,NR,NR,Not reported,Static,Fresh water,Lab,NR,Labile,0.121,0.0964,0.155,AI mg/L,Mortality,Mortality,LC50,2,NR,NR,Day(s),Not coded,20,,,C,46.1,,,mg/L CaCO3,7.2,,,"Barata,C., D.J. Baird, and S.J. Markich",Influence of Genetic and Environmental Factors on the Tolerance of Daphnia magna Straus to Essential and Non-Essential Metals,1998
